seed,candidate_label,policy_id,step_idx,sample_count,blue_action_mode,blue_action_mode_share,blue_target_mode,red_action_mode,red_action_mode_share,red_target_mode,newly_compromised_top_hosts,recovered_top_hosts,mean_newly_compromised_hosts,mean_recovered_hosts,op_server0_compromised_rate,enterprise2_compromised_rate,impact_rate,restore_rate,sleep_rate
11,selected,stage2_ext_022_obj_1,0,24,DecoyFemitter,0.25,Enterprise2,DiscoverRemoteSystems,1.0,User,,,0,0,0.0,0.0,0.0,0.1667,0.0
11,selected,stage2_ext_022_obj_1,1,24,Restore,0.25,Enterprise0,DiscoverNetworkServices,1.0,,,,0,0,0.0,0.0,0.0,0.25,0.0
11,selected,stage2_ext_022_obj_1,2,24,DecoySSHD,0.1667,User0,ExploitRemoteService,1.0,,"User2(8), User4(7), User3(6)",,1,0,0.0,0.0,0.0,0.125,0.0
11,selected,stage2_ext_022_obj_1,3,24,DecoyFemitter,0.25,Enterprise2,PrivilegeEscalate,1.0,User2,,,0,0,0.0,0.0,0.0,0.0833,0.0
11,selected,stage2_ext_022_obj_1,4,24,Analyse,0.375,Enterprise2,DiscoverNetworkServices,1.0,,,,0,0,0.0,0.0,0.0,0.25,0.0
11,selected,stage2_ext_022_obj_1,5,24,DecoyFemitter,0.2083,Enterprise2,ExploitRemoteService,1.0,,"Enterprise1(11), Enterprise0(9)",,0.8333,0,0.0,0.0,0.0,0.1667,0.0
11,selected,stage2_ext_022_obj_1,6,24,DecoyFemitter,0.25,Enterprise2,PrivilegeEscalate,0.8333,Enterprise1,,,0,0,0.0,0.0,0.0,0.1667,0.0
11,selected,stage2_ext_022_obj_1,7,24,DecoyHarakaSMPT,0.3333,Enterprise0,DiscoverRemoteSystems,0.8333,Enterprise,,,0,0,0.0,0.0,0.0,0.0833,0.0
11,selected,stage2_ext_022_obj_1,8,24,DecoySSHD,0.2083,Enterprise1,DiscoverNetworkServices,1.0,,,User4(1),0,0.0417,0.0,0.0,0.0,0.125,0.0
11,selected,stage2_ext_022_obj_1,9,24,DecoyHarakaSMPT,0.25,Enterprise2,ExploitRemoteService,1.0,,"Enterprise2(13), Enterprise0(2)",,0.625,0,0.0,0.5417,0.0,0.125,0.0
11,selected,stage2_ext_022_obj_1,10,24,DecoyHarakaSMPT,0.2917,User2,PrivilegeEscalate,0.625,Enterprise2,,User4(1),0,0.0417,0.0,0.5417,0.0,0.0417,0.0
11,selected,stage2_ext_022_obj_1,11,24,DecoyApache,0.1667,Op_Server0,DiscoverNetworkServices,0.5417,Enterprise0,,,0,0,0.0,0.5417,0.0,0.125,0.0
11,selected,stage2_ext_022_obj_1,12,24,Restore,0.2917,Enterprise2,ExploitRemoteService,0.5417,Enterprise,Op_Server0(6),"Enterprise2(2), Enterprise0(1)",0.25,0.125,0.25,0.4583,0.0,0.2917,0.0
11,selected,stage2_ext_022_obj_1,13,24,Restore,0.2083,Enterprise2,ExploitRemoteService,0.4583,Op_Server0,"Enterprise0(1), Enterprise2(1)",Enterprise0(1),0.0833,0.0417,0.25,0.5,0.0,0.2083,0.0
