method_name,seed,policy_id,candidate_label,episode_id,env_idx,env_seed,step_idx,rule_id,severity,blue_action_name,blue_target_hostname,blue_target_subnet,red_action_name,red_target_hostname,critical_state_before,critical_state_after,compromised_hosts_before,compromised_hosts_after,response_context
no_constraint_stage2_fair,19,stage2_ext_031_obj_1,selected,episode_000,0,19,33,Q2_user_action_during_critical_breach,high,Analyse,User4,User,PrivilegeEscalate,Op_Server0,"[""Op_Server0""]","[""Op_Server0""]","[""Enterprise0"", ""Enterprise2"", ""Op_Server0"", ""User0"", ""User3""]","[""Enterprise0"", ""Enterprise2"", ""Op_Server0"", ""User0"", ""User3""]","{""blue_first_relevant_response_after_critical"": 34, ""blue_first_relevant_response_after_enterprise"": 31, ""enterprise_foothold_step"": 25, ""first_critical_hit_step"": 32, ""window_end"": null, ""window_start"": null}"
no_constraint_stage2_fair,19,stage2_ext_031_obj_1,selected,episode_000,0,19,37,Q2_user_action_during_critical_breach,high,DecoyVsftpd,User3,User,Impact,Op_Server0,"[""Op_Server0""]","[""Op_Server0""]","[""Enterprise0"", ""Op_Server0"", ""User0"", ""User3""]","[""Enterprise0"", ""Op_Server0"", ""User0"", ""User3""]","{""blue_first_relevant_response_after_critical"": 34, ""blue_first_relevant_response_after_enterprise"": 31, ""enterprise_foothold_step"": 25, ""first_critical_hit_step"": 32, ""window_end"": null, ""window_start"": null}"
no_constraint_stage2_fair,19,stage2_ext_031_obj_1,selected,episode_000,0,19,39,Q2_user_action_during_critical_breach,high,DecoyVsftpd,User2,User,Impact,Op_Server0,"[""Op_Server0""]","[""Op_Server0""]","[""Enterprise0"", ""Op_Server0"", ""User0"", ""User3""]","[""Enterprise0"", ""Op_Server0"", ""User0"", ""User3""]","{""blue_first_relevant_response_after_critical"": 34, ""blue_first_relevant_response_after_enterprise"": 31, ""enterprise_foothold_step"": 25, ""first_critical_hit_step"": 32, ""window_end"": null, ""window_start"": null}"
no_constraint_stage2_fair,19,stage2_ext_031_obj_1,selected,episode_000,0,19,41,Q2_user_action_during_critical_breach,high,DecoyVsftpd,User3,User,Impact,Op_Server0,"[""Op_Server0""]","[""Op_Server0""]","[""Enterprise0"", ""Op_Server0"", ""User0"", ""User3""]","[""Enterprise0"", ""Op_Server0"", ""User0"", ""User3""]","{""blue_first_relevant_response_after_critical"": 34, ""blue_first_relevant_response_after_enterprise"": 31, ""enterprise_foothold_step"": 25, ""first_critical_hit_step"": 32, ""window_end"": null, ""window_start"": null}"
no_constraint_stage2_fair,19,stage2_ext_031_obj_1,selected,episode_000,0,19,45,Q2_user_action_during_critical_breach,high,Analyse,User2,User,Impact,Op_Server0,"[""Op_Server0""]","[""Op_Server0""]","[""Enterprise0"", ""Op_Server0"", ""User0"", ""User3""]","[""Enterprise0"", ""Op_Server0"", ""User0"", ""User3""]","{""blue_first_relevant_response_after_critical"": 34, ""blue_first_relevant_response_after_enterprise"": 31, ""enterprise_foothold_step"": 25, ""first_critical_hit_step"": 32, ""window_end"": null, ""window_start"": null}"
no_constraint_stage2_fair,19,stage2_ext_031_obj_1,selected,episode_000,0,19,46,Q2_user_action_during_critical_breach,high,DecoyApache,User1,User,Impact,Op_Server0,"[""Op_Server0""]","[""Op_Server0""]","[""Enterprise0"", ""Op_Server0"", ""User0"", ""User3""]","[""Enterprise0"", ""Op_Server0"", ""User0"", ""User3""]","{""blue_first_relevant_response_after_critical"": 34, ""blue_first_relevant_response_after_enterprise"": 31, ""enterprise_foothold_step"": 25, ""first_critical_hit_step"": 32, ""window_end"": null, ""window_start"": null}"
no_constraint_stage2_fair,19,stage2_ext_031_obj_1,selected,episode_000,0,19,48,Q2_user_action_during_critical_breach,high,Analyse,User0,User,Impact,Op_Server0,"[""Op_Server0""]","[""Op_Server0""]","[""Enterprise0"", ""Op_Server0"", ""User0"", ""User3""]","[""Enterprise0"", ""Op_Server0"", ""User0"", ""User3""]","{""blue_first_relevant_response_after_critical"": 34, ""blue_first_relevant_response_after_enterprise"": 31, ""enterprise_foothold_step"": 25, ""first_critical_hit_step"": 32, ""window_end"": null, ""window_start"": null}"
no_constraint_stage2_fair,19,stage2_ext_031_obj_1,selected,episode_000,0,19,50,Q2_user_action_during_critical_breach,high,DecoyHarakaSMPT,User3,User,Impact,Op_Server0,"[""Op_Server0""]","[""Op_Server0""]","[""Enterprise0"", ""Op_Server0"", ""User0"", ""User3""]","[""Enterprise0"", ""Op_Server0"", ""User0"", ""User3""]","{""blue_first_relevant_response_after_critical"": 34, ""blue_first_relevant_response_after_enterprise"": 31, ""enterprise_foothold_step"": 25, ""first_critical_hit_step"": 32, ""window_end"": null, ""window_start"": null}"
no_constraint_stage2_fair,19,stage2_ext_031_obj_1,selected,episode_000,0,19,51,Q2_user_action_during_critical_breach,high,Remove,User1,User,Impact,Op_Server0,"[""Op_Server0""]","[""Op_Server0""]","[""Enterprise0"", ""Op_Server0"", ""User0"", ""User3""]","[""Enterprise0"", ""Op_Server0"", ""User0"", ""User3""]","{""blue_first_relevant_response_after_critical"": 34, ""blue_first_relevant_response_after_enterprise"": 31, ""enterprise_foothold_step"": 25, ""first_critical_hit_step"": 32, ""window_end"": null, ""window_start"": null}"
no_constraint_stage2_fair,19,stage2_ext_031_obj_1,selected,episode_000,0,19,53,Q2_user_action_during_critical_breach,high,Analyse,User2,User,Impact,Op_Server0,"[""Op_Server0""]","[""Op_Server0""]","[""Enterprise0"", ""Op_Server0"", ""User0"", ""User3""]","[""Enterprise0"", ""Op_Server0"", ""User0"", ""User3""]","{""blue_first_relevant_response_after_critical"": 34, ""blue_first_relevant_response_after_enterprise"": 31, ""enterprise_foothold_step"": 25, ""first_critical_hit_step"": 32, ""window_end"": null, ""window_start"": null}"
