seed,candidate_label,policy_id,step_idx,sample_count,blue_action_mode,blue_action_mode_share,blue_target_mode,red_action_mode,red_action_mode_share,red_target_mode,newly_compromised_top_hosts,recovered_top_hosts,mean_newly_compromised_hosts,mean_recovered_hosts,op_server0_compromised_rate,enterprise2_compromised_rate,impact_rate,restore_rate,sleep_rate
19,selected,stage2_ext_031_obj_1,0,160,DecoySSHD,0.2062,User3,DiscoverRemoteSystems,1.0,User,,,0,0,0.0,0.0,0.0,0.1875,0.0375
19,selected,stage2_ext_031_obj_1,1,160,DecoyVsftpd,0.1812,User3,DiscoverNetworkServices,1.0,,,,0,0,0.0,0.0,0.0,0.1187,0.0063
19,selected,stage2_ext_031_obj_1,2,160,Restore,0.1625,User3,ExploitRemoteService,1.0,,"User3(45), User2(44), User4(38)",,0.9812,0,0.0,0.0,0.0,0.1625,0.025
19,selected,stage2_ext_031_obj_1,3,160,Analyse,0.1562,User3,PrivilegeEscalate,0.9812,User3,User3(2),User1(2),0.0125,0.0125,0.0,0.0,0.0,0.1562,0.0187
19,selected,stage2_ext_031_obj_1,4,160,Restore,0.1938,User3,DiscoverNetworkServices,0.9688,User3,User1(2),User1(1),0.0125,0.0063,0.0,0.0,0.0,0.1938,0.0187
19,selected,stage2_ext_031_obj_1,5,160,Restore,0.2437,Enterprise2,ExploitRemoteService,0.975,User1,"Enterprise1(69), Enterprise0(57)",User1(2),0.7875,0.0125,0.0,0.0,0.0,0.2437,0.0125
19,selected,stage2_ext_031_obj_1,6,160,Restore,0.175,Enterprise2,PrivilegeEscalate,0.7875,Enterprise1,Enterprise0(1),User1(1),0.0063,0.0063,0.0,0.0,0.0,0.175,0.0187
19,selected,stage2_ext_031_obj_1,7,160,Restore,0.2,Enterprise0,DiscoverRemoteSystems,0.7875,Enterprise,Enterprise1(2),"User1(2), Enterprise1(1)",0.0125,0.0187,0.0,0.0,0.0,0.2,0.0125
19,selected,stage2_ext_031_obj_1,8,160,DecoySSHD,0.1625,User3,DiscoverNetworkServices,0.9688,Enterprise1,,"User1(2), Enterprise1(1)",0,0.0187,0.0,0.0,0.0,0.1562,0.0187
19,selected,stage2_ext_031_obj_1,9,160,DecoySSHD,0.2,User3,ExploitRemoteService,0.975,Enterprise,"Enterprise2(126), Enterprise0(7)",User1(1),0.8313,0.0063,0.0,0.7875,0.0,0.1437,0.0125
19,selected,stage2_ext_031_obj_1,10,160,DecoyVsftpd,0.1437,User3,PrivilegeEscalate,0.8313,Enterprise2,Enterprise2(1),Enterprise2(6),0.0063,0.0375,0.0,0.7562,0.0,0.1187,0.0375
19,selected,stage2_ext_031_obj_1,11,160,Restore,0.1875,User3,DiscoverNetworkServices,0.75,User3,"Enterprise2(8), User3(1)","Enterprise2(9), Enterprise1(1)",0.0563,0.0625,0.0,0.75,0.0,0.1875,0.0063
19,selected,stage2_ext_031_obj_1,12,160,Restore,0.2125,User3,ExploitRemoteService,0.7562,Enterprise2,Op_Server0(108),"Enterprise2(8), Enterprise1(1), User3(1)",0.675,0.0625,0.675,0.7,0.0,0.2125,0.0187
19,selected,stage2_ext_031_obj_1,13,160,Restore,0.1938,Enterprise2,PrivilegeEscalate,0.6813,Op_Server0,"Enterprise2(9), Enterprise1(1), Enterprise0(1)","Enterprise2(14), Enterprise1(1), User1(1)",0.075,0.1,0.6813,0.6687,0.0,0.1938,0.0312
19,selected,stage2_ext_031_obj_1,14,160,DecoySSHD,0.1625,User3,Impact,0.675,Op_Server0,Op_Server0(6),"Enterprise2(6), Enterprise1(1), Op_Server0(1)",0.0375,0.05,0.7125,0.6312,0.675,0.1375,0.025
19,selected,stage2_ext_031_obj_1,15,160,Restore,0.15,User3,Impact,0.675,Op_Server0,"Enterprise2(1), Enterprise0(1)","Enterprise2(6), User1(3)",0.0125,0.0563,0.7125,0.6,0.675,0.15,0.0187
19,selected,stage2_ext_031_obj_1,16,160,Restore,0.1812,User3,Impact,0.7125,Op_Server0,"Op_Server0(10), User1(1)","Enterprise2(5), Op_Server0(2)",0.0688,0.0437,0.7625,0.5687,0.7125,0.1812,0.0187
19,selected,stage2_ext_031_obj_1,17,160,Restore,0.1688,Enterprise2,Impact,0.7,Op_Server0,"Enterprise0(4), Enterprise2(2)",Enterprise2(9),0.0375,0.0563,0.7625,0.525,0.7,0.1688,0.0187
19,selected,stage2_ext_031_obj_1,18,160,DecoySSHD,0.175,User3,Impact,0.7625,Op_Server0,Op_Server0(3),Enterprise2(5),0.0187,0.0312,0.7812,0.4938,0.7625,0.1313,0.0125
19,selected,stage2_ext_031_obj_1,19,160,DecoySSHD,0.1688,User3,Impact,0.7625,Op_Server0,Enterprise2(2),"Enterprise2(3), User1(1), Op_Server0(1)",0.0125,0.0312,0.775,0.4875,0.7625,0.1125,0.0187
19,selected,stage2_ext_031_obj_1,20,160,Restore,0.1625,User3,Impact,0.775,Op_Server0,Op_Server0(5),"Enterprise2(7), User1(1)",0.0312,0.05,0.8063,0.4437,0.775,0.1625,0.025
19,selected,stage2_ext_031_obj_1,21,160,Restore,0.2,User3,Impact,0.775,Op_Server0,"Enterprise2(4), Enterprise0(3), Op_Server0(1)","Enterprise2(6), Op_Server0(3)",0.05,0.0563,0.7937,0.4313,0.775,0.2,0.0125
19,selected,stage2_ext_031_obj_1,22,160,Restore,0.1688,Enterprise2,Impact,0.7875,Op_Server0,Op_Server0(1),"Enterprise2(8), Op_Server0(1)",0.0063,0.0563,0.7937,0.3812,0.7875,0.1688,0.0312
19,selected,stage2_ext_031_obj_1,23,160,DecoySSHD,0.1437,User3,Impact,0.7875,Op_Server0,"Op_Server0(3), Enterprise2(2)","Enterprise2(3), Enterprise1(1)",0.0312,0.025,0.8125,0.375,0.7875,0.1313,0.0312
19,selected,stage2_ext_031_obj_1,24,160,Restore,0.2,Enterprise2,Impact,0.7937,Op_Server0,Op_Server0(7),"Enterprise2(10), Op_Server0(2), User1(1)",0.0437,0.0813,0.8438,0.3125,0.7937,0.2,0.0375
