seed,candidate_label,policy_id,step_idx,sample_count,blue_action_mode,blue_action_mode_share,blue_target_mode,red_action_mode,red_action_mode_share,red_target_mode,newly_compromised_top_hosts,recovered_top_hosts,mean_newly_compromised_hosts,mean_recovered_hosts,op_server0_compromised_rate,enterprise2_compromised_rate,impact_rate,restore_rate,sleep_rate
19,selected,stage2_ext_001_obj_0,0,160,DecoyVsftpd,0.2437,User3,DiscoverRemoteSystems,1.0,User,,,0,0,0.0,0.0,0.0,0.1187,0.0125
19,selected,stage2_ext_001_obj_0,1,160,DecoyVsftpd,0.2687,User3,DiscoverNetworkServices,1.0,,,,0,0,0.0,0.0,0.0,0.0813,0.0
19,selected,stage2_ext_001_obj_0,2,160,DecoyVsftpd,0.275,User3,ExploitRemoteService,1.0,,"User3(45), User2(45), User4(38)",,1,0,0.0,0.0,0.0,0.125,0.0
19,selected,stage2_ext_001_obj_0,3,160,DecoyVsftpd,0.2687,User3,PrivilegeEscalate,1.0,User3,,,0,0,0.0,0.0,0.0,0.1062,0.0063
19,selected,stage2_ext_001_obj_0,4,160,DecoyVsftpd,0.2812,User3,DiscoverNetworkServices,1.0,,,,0,0,0.0,0.0,0.0,0.1375,0.0125
19,selected,stage2_ext_001_obj_0,5,160,DecoyVsftpd,0.2625,User3,ExploitRemoteService,1.0,,"Enterprise1(77), Enterprise0(67)",User2(1),0.9,0.0063,0.0,0.0,0.0,0.1187,0.0
19,selected,stage2_ext_001_obj_0,6,160,DecoyVsftpd,0.2375,Enterprise0,PrivilegeEscalate,0.9,Enterprise1,,Enterprise0(7),0,0.0437,0.0,0.0,0.0,0.1437,0.0063
19,selected,stage2_ext_001_obj_0,7,160,DecoyVsftpd,0.225,User3,DiscoverRemoteSystems,0.8562,Enterprise,Enterprise0(6),"Enterprise0(6), Enterprise1(1)",0.0375,0.0437,0.0,0.0,0.0,0.1625,0.0
19,selected,stage2_ext_001_obj_0,8,160,DecoyVsftpd,0.2875,User3,DiscoverNetworkServices,0.9563,Enterprise0,,Enterprise0(2),0,0.0125,0.0,0.0,0.0,0.0875,0.0
19,selected,stage2_ext_001_obj_0,9,160,DecoyVsftpd,0.2625,User3,ExploitRemoteService,0.9625,Enterprise,"Enterprise2(87), Enterprise0(3)",Enterprise0(3),0.5625,0.0187,0.0,0.5437,0.0,0.1062,0.0
19,selected,stage2_ext_001_obj_0,10,160,DecoyVsftpd,0.2875,User3,PrivilegeEscalate,0.5625,Enterprise2,,"Enterprise0(3), Enterprise2(2)",0,0.0312,0.0,0.5312,0.0,0.1313,0.0063
19,selected,stage2_ext_001_obj_0,11,160,DecoyVsftpd,0.2188,User3,DiscoverNetworkServices,0.5312,Enterprise1,"Enterprise2(3), Enterprise0(2)","Enterprise2(2), Enterprise0(2)",0.0312,0.025,0.0,0.5375,0.0,0.0938,0.0
19,selected,stage2_ext_001_obj_0,12,160,DecoyVsftpd,0.2562,User3,ExploitRemoteService,0.5625,Enterprise,"Op_Server0(37), Enterprise0(1)","Enterprise0(3), Enterprise2(1), User3(1)",0.2375,0.0312,0.2313,0.5312,0.0,0.1187,0.0125
19,selected,stage2_ext_001_obj_0,13,160,DecoyVsftpd,0.3,Op_Server0,ExploitRemoteService,0.4062,Op_Server0,"Enterprise0(5), Enterprise2(4)","Enterprise0(4), Enterprise2(2), Op_Server0(1)",0.0563,0.0437,0.225,0.5437,0.0,0.125,0.0125
19,selected,stage2_ext_001_obj_0,14,160,DecoyVsftpd,0.225,User3,ExploitRemoteService,0.4813,Enterprise2,"Enterprise2(17), Enterprise0(3), Op_Server0(1)","Enterprise0(5), Op_Server0(1), User1(1)",0.1313,0.0437,0.225,0.65,0.225,0.1313,0.0
19,selected,stage2_ext_001_obj_0,15,160,DecoyVsftpd,0.225,Enterprise0,PrivilegeEscalate,0.2625,Op_Server0,Enterprise0(3),"Enterprise0(3), Op_Server0(2), Enterprise2(1)",0.0187,0.0375,0.2125,0.6438,0.2188,0.15,0.0063
19,selected,stage2_ext_001_obj_0,16,160,Restore,0.1938,User3,ExploitRemoteService,0.2812,Op_Server0,"Op_Server0(11), Enterprise2(2)","Enterprise0(4), Enterprise2(1)",0.0813,0.0312,0.2812,0.65,0.2125,0.1938,0.0
19,selected,stage2_ext_001_obj_0,17,160,DecoyVsftpd,0.2313,User3,ExploitRemoteService,0.4,Op_Server0,"Op_Server0(10), Enterprise0(5), Enterprise2(2)","Enterprise0(4), Enterprise2(2), User2(1)",0.1062,0.05,0.3438,0.65,0.2125,0.1,0.0
19,selected,stage2_ext_001_obj_0,18,160,DecoyVsftpd,0.2313,User3,Impact,0.2812,Op_Server0,"Enterprise2(3), Enterprise0(2), Op_Server0(2)","Enterprise0(5), Enterprise2(3), Op_Server0(1)",0.0437,0.0563,0.35,0.65,0.2812,0.1187,0.0
19,selected,stage2_ext_001_obj_0,19,160,DecoyVsftpd,0.3312,Enterprise0,Impact,0.3375,Op_Server0,"Enterprise2(8), Enterprise0(6), Op_Server0(2)","Enterprise2(2), Enterprise0(2)",0.1,0.025,0.3625,0.6875,0.3375,0.1313,0.0
19,selected,stage2_ext_001_obj_0,20,160,DecoyVsftpd,0.1875,User3,Impact,0.35,Op_Server0,"Op_Server0(10), Enterprise0(3)","Enterprise0(3), Enterprise2(2)",0.0813,0.0312,0.425,0.675,0.35,0.1125,0.0
19,selected,stage2_ext_001_obj_0,21,160,DecoyVsftpd,0.2875,Op_Server0,Impact,0.3625,Op_Server0,"Enterprise0(6), Enterprise2(1), Op_Server0(1)","Enterprise0(3), Op_Server0(2), Enterprise2(1)",0.05,0.0375,0.4188,0.675,0.3625,0.125,0.0
19,selected,stage2_ext_001_obj_0,22,160,DecoyVsftpd,0.2437,Enterprise0,Impact,0.4125,Op_Server0,"Op_Server0(6), Enterprise0(1)","Enterprise0(4), Enterprise2(1)",0.0437,0.0312,0.4562,0.6687,0.4125,0.125,0.0
19,selected,stage2_ext_001_obj_0,23,160,DecoyVsftpd,0.2188,User3,Impact,0.4188,Op_Server0,"Enterprise2(3), Enterprise0(1), Op_Server0(1)","Enterprise0(4), Enterprise2(2)",0.0312,0.0375,0.4625,0.675,0.4188,0.125,0.0063
19,selected,stage2_ext_001_obj_0,24,160,DecoyVsftpd,0.2687,User3,Impact,0.4562,Op_Server0,"Op_Server0(7), Enterprise2(6), Enterprise0(2)","Enterprise0(5), Enterprise2(2), Op_Server0(2)",0.0938,0.0625,0.4938,0.7,0.4562,0.1187,0.0
19,selected,stage2_ext_001_obj_0,25,160,DecoyVsftpd,0.2875,Op_Server0,Impact,0.45,Op_Server0,"Enterprise0(5), Enterprise2(2), Op_Server0(2)","Enterprise2(2), Op_Server0(1), Enterprise0(1)",0.0563,0.025,0.5,0.7,0.45,0.1062,0.0
19,selected,stage2_ext_001_obj_0,26,160,DecoyVsftpd,0.2875,Op_Server0,Impact,0.4875,Op_Server0,"Op_Server0(2), Enterprise2(2), Enterprise0(1)","Enterprise2(4), Enterprise0(3)",0.0312,0.0437,0.5125,0.6875,0.4875,0.1187,0.0
19,selected,stage2_ext_001_obj_0,27,160,DecoyVsftpd,0.2625,Enterprise0,Impact,0.5,Op_Server0,Enterprise0(3),"Enterprise0(5), Enterprise2(1)",0.0187,0.0375,0.5125,0.6813,0.5,0.1375,0.0
19,selected,stage2_ext_001_obj_0,28,160,DecoyVsftpd,0.2375,Enterprise0,Impact,0.5125,Op_Server0,"Op_Server0(6), Enterprise0(4), Enterprise2(1)","Enterprise0(2), Enterprise2(1), Op_Server0(1)",0.0688,0.025,0.5437,0.6813,0.5125,0.1,0.0
19,selected,stage2_ext_001_obj_0,29,160,DecoyVsftpd,0.1938,User3,Impact,0.5062,Op_Server0,"Enterprise2(6), Op_Server0(2), Enterprise0(1)","Enterprise0(9), Enterprise2(2)",0.0563,0.0688,0.5563,0.7063,0.5062,0.1688,0.0
19,selected,stage2_ext_001_obj_0,30,160,DecoyVsftpd,0.2938,User3,Impact,0.5437,Op_Server0,"Enterprise0(5), Enterprise2(1)","Enterprise0(3), User2(1), Op_Server0(1)",0.0375,0.0312,0.55,0.7125,0.5437,0.0938,0.0187
19,selected,stage2_ext_001_obj_0,31,160,DecoyVsftpd,0.2062,User3,Impact,0.55,Op_Server0,"Op_Server0(2), Enterprise0(2), Enterprise2(1)","Enterprise2(3), Op_Server0(2), Enterprise0(2)",0.0312,0.05,0.55,0.7,0.55,0.1062,0.0
19,selected,stage2_ext_001_obj_0,32,160,DecoyVsftpd,0.3125,User3,Impact,0.5375,Op_Server0,"Op_Server0(5), Enterprise2(2), Enterprise0(1)","Enterprise0(7), Enterprise2(4), Op_Server0(1)",0.05,0.075,0.575,0.6875,0.5375,0.125,0.0
19,selected,stage2_ext_001_obj_0,33,160,DecoyVsftpd,0.2687,Op_Server0,Impact,0.5437,Op_Server0,"Enterprise2(3), Op_Server0(2), Enterprise0(1)","Enterprise0(4), Enterprise2(1), Op_Server0(1)",0.0375,0.0375,0.5813,0.7,0.5437,0.1562,0.0
19,selected,stage2_ext_001_obj_0,34,160,DecoyVsftpd,0.2,Enterprise0,Impact,0.5687,Op_Server0,"Enterprise2(6), Enterprise0(5), Op_Server0(2)","Enterprise0(7), Enterprise2(6), Op_Server0(2)",0.0813,0.0938,0.5813,0.7,0.5687,0.175,0.0125
19,selected,stage2_ext_001_obj_0,35,160,DecoyVsftpd,0.2437,User3,Impact,0.5687,Op_Server0,"Enterprise0(3), Op_Server0(3)","Enterprise0(4), Op_Server0(1), Enterprise2(1)",0.0375,0.0375,0.5938,0.6937,0.5687,0.1062,0.0125
19,selected,stage2_ext_001_obj_0,36,160,DecoyVsftpd,0.2375,User3,Impact,0.575,Op_Server0,"Op_Server0(5), Enterprise0(2), Enterprise2(1)","Enterprise0(2), Enterprise2(2), Op_Server0(1)",0.05,0.0437,0.6188,0.6875,0.575,0.1125,0.0125
19,selected,stage2_ext_001_obj_0,37,160,DecoyVsftpd,0.25,Op_Server0,Impact,0.5875,Op_Server0,"Op_Server0(7), Enterprise0(3)","Op_Server0(5), Enterprise0(2), Enterprise2(1)",0.0625,0.0563,0.6312,0.6813,0.5875,0.1125,0.0125
19,selected,stage2_ext_001_obj_0,38,160,DecoyVsftpd,0.2687,User3,Impact,0.5875,Op_Server0,"Enterprise2(3), Enterprise0(1), Op_Server0(1)","Enterprise0(5), Op_Server0(2), User2(1)",0.0312,0.0563,0.625,0.6937,0.5875,0.1375,0.0063
19,selected,stage2_ext_001_obj_0,39,160,DecoyVsftpd,0.25,User3,Impact,0.6188,Op_Server0,"Enterprise0(6), Op_Server0(3), Enterprise2(2)","Op_Server0(4), Enterprise2(3), Enterprise0(1)",0.0688,0.05,0.6188,0.6875,0.6188,0.1,0.0063
19,selected,stage2_ext_001_obj_0,40,160,DecoyVsftpd,0.225,User3,Impact,0.6,Op_Server0,"Enterprise2(4), Op_Server0(2), Enterprise0(1)","Enterprise2(2), Enterprise0(2)",0.0437,0.025,0.6312,0.7,0.6,0.0813,0.0063
19,selected,stage2_ext_001_obj_0,41,160,DecoyVsftpd,0.2188,User3,Impact,0.6188,Op_Server0,"Op_Server0(5), Enterprise0(2)","Enterprise2(5), Op_Server0(1), Enterprise0(1)",0.0437,0.0437,0.6562,0.6687,0.6188,0.1313,0.0063
19,selected,stage2_ext_001_obj_0,42,160,DecoyVsftpd,0.1938,User3,Impact,0.625,Op_Server0,"Enterprise2(3), Enterprise0(2), Op_Server0(1)","Enterprise0(3), Enterprise2(1), Op_Server0(1)",0.0375,0.0312,0.6562,0.6813,0.625,0.1187,0.0
19,selected,stage2_ext_001_obj_0,43,160,DecoyVsftpd,0.25,User3,Impact,0.65,Op_Server0,"Enterprise2(3), Op_Server0(3), Enterprise0(1)","Enterprise2(3), User1(1), Enterprise0(1)",0.0437,0.0312,0.675,0.6813,0.65,0.0938,0.0
19,selected,stage2_ext_001_obj_0,44,160,DecoyVsftpd,0.2313,User3,Impact,0.6562,Op_Server0,"Enterprise2(2), Enterprise0(1)",Op_Server0(1),0.0187,0.0063,0.6687,0.6937,0.6562,0.1,0.0125
19,selected,stage2_ext_001_obj_0,45,160,DecoyVsftpd,0.2562,Enterprise0,Impact,0.6687,Op_Server0,Op_Server0(2),"Op_Server0(4), Enterprise2(2)",0.0125,0.0375,0.6562,0.6813,0.6687,0.1812,0.0
